idiom,repo,html,class,met,lineno,non-pythonic,pythonic,operation-lag,detection-correct,refactor-correct
Dict-compare,PaddleViT,https://github.com/BR-IDL/PaddleViT/tree/master/object_detection/PVTv2/ported_weights/load_pytorch_weights_b1.py,,convert_from_torch_state_dict$147,162,"pd_params = {}
for (name, param) in paddle_model.named_parameters():
    pd_params[name] = param","pd_params = {name: param for (name, param) in paddle_model.named_parameters()}",1,1,1
Dict-compare,nni,https://github.com/microsoft/nni/tree/master/nni/algorithms/hpo/networkmorphism_tuner/graph.py,Graph,topological_order$252,255,"in_degree = {}
for i in range(self.n_nodes):
    in_degree[i] = 0",in_degree = {i: 0 for i in range(self.n_nodes)},1,1,1
Dict-compare,NUR,https://github.com/nix-community/NUR/tree/master/ci/nur/manifest.py,,update_lock_file$139,140,"locked_repos = {}
for repo in repos:
    if repo.locked_version:
        locked_repos[repo.name] = repo.locked_version.as_json()",locked_repos = {repo.name: repo.locked_version.as_json() for repo in repos if repo.locked_version},1,1,1
Dict-compare,checkmk,https://github.com/tribe29/checkmk/tree/master/cmk/special_agents/agent_vsphere.py,,fetch_datastores$1744,1752,"datastores[datastore] = {}
for (name, value) in entries:
    datastores[datastore][name] = value","datastores[datastore] = {name: value for (name, value) in entries}",1,1,1
Dict-compare,deit,https://github.com/facebookresearch/deit/tree/master//cait_models.py,,cait_XXS36_224$299,312,"checkpoint_no_module = {}
for k in model.state_dict().keys():
    checkpoint_no_module[k] = checkpoint['model']['module.' + k]",checkpoint_no_module = {k: checkpoint['model']['module.' + k] for k in model.state_dict().keys()},1,1,1
Dict-compare,flexx,https://github.com/flexxui/flexx/tree/master/flexx/app/_session.py,Session,_dump_data$362,367,"d = {}
for fname in self.get_data_names():
    d['flexx/data/{}/{}'.format(self.id, fname)] = self.get_data(fname)","d = {'flexx/data/{}/{}'.format(self.id, fname): self.get_data(fname) for fname in self.get_data_names()}",1,1,1
Dict-compare,autokeras,https://github.com/keras-team/autokeras/tree/master/docs/tutobooks.py,,py_to_nb$117,167,"notebook = {}
for key in NB_BASE.keys():
    notebook[key] = NB_BASE[key]",notebook = {key: NB_BASE[key] for key in NB_BASE.keys()},1,1,1
Dict-compare,mlbgame,https://github.com/panzarino/mlbgame/tree/master/mlbgame/info.py,,important_dates$48,50,"output = {}
for x in important_dates.attrib:
    output[x] = important_dates.attrib[x]",output = {x: important_dates.attrib[x] for x in important_dates.attrib},0,1,1
Dict-compare,LeaderF,https://github.com/Yggdroot/LeaderF/tree/master/autoload/leaderf/python/leaderf/fuzzyMatch.py,FuzzyMatch,getHighlights$668,682,"text_mask = {}
for c in self._pattern_mask:
    text_mask[c] = 0",text_mask = {c: 0 for c in self._pattern_mask},1,1,1
Dict-compare,self-critical.pytorch,https://github.com/ruotianluo/self-critical.pytorch/tree/master/captioning/utils/eval_multi.py,,eval_self_cider$177,212,"imgToEval = {}
for (i, image_id) in enumerate(imgIds):
    imgToEval[image_id] = {'self_cider': sc_scores[i], 'self_cider_mat': scores[i].tolist()}","imgToEval = {image_id: {'self_cider': sc_scores[i], 'self_cider_mat': scores[i].tolist()} for (i, image_id) in enumerate(imgIds)}",1,1,1
Dict-compare,LinOTP,https://github.com/LinOTP/LinOTP/tree/master/linotp/controllers/monitoring.py,MonitoringController,activeUsers$374,411,"realm_info = {}
for a_realm in realms:
    realm_info[a_realm] = monit_handl.active_users_per_realm(a_realm)",realm_info = {a_realm: monit_handl.active_users_per_realm(a_realm) for a_realm in realms},1,1,1
Dict-compare,autogluon,https://github.com/awslabs/autogluon/tree/master/features/src/autogluon/features/generators/binned.py,BinnedFeatureGenerator,_transform_bin$41,42,"X_out = dict()
for column in self._bin_map:
    X_out[column] = binning.bin_column(series=X[column], bins=self._bin_map[column], dtype=self._astype_map[column])","X_out = {column: binning.bin_column(series=X[column], bins=self._bin_map[column], dtype=self._astype_map[column]) for column in self._bin_map}",1,1,1
Dict-compare,pymc,https://github.com/pymc-devs/pymc/tree/master/pymc/distributions/logprob.py,,logpt$123,228,"logp_var_dict = {}
for (value_var, _logp) in temp_logp_var_dict.items():
    if value_var in rv_values.values():
        logp_var_dict[value_var] = _logp","logp_var_dict = {value_var: _logp for (value_var, _logp) in temp_logp_var_dict.items() if value_var in rv_values.values()}",1,1,1
Dict-compare,fame,https://github.com/certsocietegenerale/fame/tree/master/fame/core/config.py,,config_to_dict$8,9,"result = {}
for setting in config:
    result[setting['name']] = setting",result = {setting['name']: setting for setting in config},1,1,1
Dict-compare,ansible,https://github.com/ansible/ansible/tree/master/test/lib/ansible_test/_internal/classification/powershell.py,,get_powershell_module_utils_imports$29,33,"imports_by_target_path = {}
for target in powershell_targets:
    imports_by_target_path[target.path] = extract_powershell_module_utils_imports(target.path, module_utils)","imports_by_target_path = {target.path: extract_powershell_module_utils_imports(target.path, module_utils) for target in powershell_targets}",1,1,1
Dict-compare,eve,https://github.com/pyeve/eve/tree/master/eve/io/mongo/flask_pymongo.py,PyMongo,__init__$23,40,"kwargs = {}
for (option, arg) in mapping.items():
    if key(option) in app.config:
        kwargs[arg] = app.config[key(option)]","kwargs = {arg: app.config[key(option)] for (option, arg) in mapping.items() if key(option) in app.config}",1,1,1
Dict-compare,mindmeld,https://github.com/cisco/mindmeld/tree/master/mindmeld/resource_loader.py,ResourceLoader,_update_query_file_dates$699,701,"new_query_files = {}
for domain in query_tree:
    for intent in query_tree[domain]:
        for filename in query_tree[domain][intent]:
            new_query_files[filename] = {'modified': query_tree[domain][intent][filename], 'loaded': None}","new_query_files = {filename: {'modified': query_tree[domain][intent][filename], 'loaded': None} for domain in query_tree for intent in query_tree[domain] for filename in query_tree[domain][intent]}",1,1,1
Dict-compare,awx,https://github.com/ansible/awx/tree/master/awx/main/tests/functional/commands/test_inventory_import.py,TestMigrationCases,test_name_and_id_confusion$124,141,"data['_meta']['hostvars'] = {}
for host_name in hosts:
    data['_meta']['hostvars'][host_name] = vars if id_var else {}",data['_meta']['hostvars'] = {host_name: vars if id_var else {} for host_name in hosts},1,1,1
Dict-compare,lingvo,https://github.com/tensorflow/lingvo/tree/master/lingvo/tasks/milan/dual_encoder.py,DualEncoder,__init__$91,144,"projections = {}
for (modality, config) in p.encoder_configs.items():
    if config.output_dim != p.joint_embedding_dim:
        projections[modality] = base_projection_params.Copy().Set(name=config.projection_scope, input_dim=config.output_dim)","projections = {modality: base_projection_params.Copy().Set(name=config.projection_scope, input_dim=config.output_dim) for (modality, config) in p.encoder_configs.items() if config.output_dim != p.joint_embedding_dim}",1,1,1
Dict-compare,oncall,https://github.com/linkedin/oncall/tree/master/src/oncall/api/v0/event.py,,on_put$80,134,"new_event = {}
for col in update_columns:
    new_event[col] = data.get(col, event_data[col])","new_event = {col: data.get(col, event_data[col]) for col in update_columns}",1,1,1
Dict-compare,bert,https://github.com/google-research/bert/tree/master//run_classifier.py,,convert_single_example$377,389,"label_map = {}
for (i, label) in enumerate(label_list):
    label_map[label] = i","label_map = {label: i for (i, label) in enumerate(label_list)}",1,1,1
Dict-compare,Cura,https://github.com/Ultimaker/Cura/tree/master/cura/UI/PrintInformation.py,PrintInformation,setToZeroPrintInformation$419,424,"temp_message = {}
for key in self._print_times_per_feature[build_plate].keys():
    temp_message[key] = 0",temp_message = {key: 0 for key in self._print_times_per_feature[build_plate].keys()},1,1,1
Dict-compare,libcloud,https://github.com/apache/libcloud/tree/master/libcloud/dns/drivers/liquidweb.py,LiquidWebDNSDriver,_to_zone$325,327,"extra = {}
for key in item:
    if key not in common_attr:
        extra[key] = item.get(key)",extra = {key: item.get(key) for key in item if key not in common_attr},1,1,1
Dict-compare,flaskbb,https://github.com/flaskbb/flaskbb/tree/master/flaskbb/utils/helpers.py,,parse_pkg_metadata$799,809,"metadata = {}
for (key, value) in message_from_string(raw_metadata).items():
    metadata[key.replace('-', '_').lower()] = value","metadata = {key.replace('-', '_').lower(): value for (key, value) in message_from_string(raw_metadata).items()}",1,1,1
Dict-compare,PaddleGAN,https://github.com/PaddlePaddle/PaddleGAN/tree/master/ppgan/engine/trainer.py,Trainer,save$368,374,"state_dicts = {}
for (net_name, net) in self.model.nets.items():
    state_dicts[net_name] = net.state_dict()","state_dicts = {net_name: net.state_dict() for (net_name, net) in self.model.nets.items()}",1,1,1
Dict-compare,pycurl,https://github.com/pycurl/pycurl/tree/master/tests/certinfo_test.py,CertinfoTest,test_getinfo_raw_certinfo$71,90,"certinfo_dict = {}
for entry in certinfo:
    certinfo_dict[entry[0]] = entry[1]",certinfo_dict = {entry[0]: entry[1] for entry in certinfo},1,1,1
Dict-compare,PyPXE,https://github.com/pypxe/PyPXE/tree/master/pypxe/dhcp.py,DHCPD,export_leases$138,140,"export_safe = dict()
for lease in self.leases:
    export_safe[self.get_mac(lease)] = self.leases[lease]",export_safe = {self.get_mac(lease): self.leases[lease] for lease in self.leases},1,1,1
chain-compare,rockstor-core,https://github.com/rockstor/rockstor-core/tree/master/src/rockstor/system/luks.py,,get_unlocked_luks_containers_uuids$171,204,len(out) > 0 and rc == 0,len(out) > 0 == rc,,1,1
chain-compare,SALib,https://github.com/SALib/SALib/tree/master/src/SALib/analyze/hdmr.py,,f_test$483,499,i > n1 and i <= n1 + n2,n1 < i <= n1 + n2,,1,1
chain-compare,gluon-cv,https://github.com/dmlc/gluon-cv/tree/master/gluoncv/torch/utils/task_utils/classification.py,,test_classification$166,201,step % cfg.CONFIG.LOG.DISPLAY_FREQ == 0 and cfg.DDP_CONFIG.GPU_WORLD_RANK == 0,step % cfg.CONFIG.LOG.DISPLAY_FREQ == 0 == cfg.DDP_CONFIG.GPU_WORLD_RANK,,1,1
chain-compare,plotnine,https://github.com/has2k1/plotnine/tree/master/plotnine/scales/scale_xy.py,scale_position_discrete,is_empty$52,56,self.range.range is None and self._limits is None and (self.range_c.range is None),self.range.range is None is self._limits and self.range_c.range is None,,1,1
chain-compare,Arnold,https://github.com/glample/Arnold/tree/master/src/doom/game.py,Game,update_game_variables$212,251,0 <= bullets <= 200 and 0 <= shells <= 50,200 >= bullets >= 0 <= shells <= 50,,1,1
chain-compare,alibi,https://github.com/SeldonIO/alibi/tree/master/alibi/explainers/cfrl_base.py,CounterfactualRL,explain$781,822,C is not None and C.shape[0] != 1 and (C.shape[0] != X.shape[0]),C is not None and 1 != C.shape[0] != X.shape[0],,1,1
chain-compare,Cura,https://github.com/Ultimaker/Cura/tree/master/plugins/CuraEngineBackend/StartSliceJob.py,StartSliceJob,run$145,213,build_plate_number is not None and build_plate_number != self._build_plate_number,None is not build_plate_number != self._build_plate_number,,1,1
chain-compare,torchdrug,https://github.com/DeepGraphLearning/torchdrug/tree/master/torchdrug/core/core.py,_MetaContainer,context$61,65,type is not None and self._meta_types and (type not in self._meta_types),None is not type not in self._meta_types and self._meta_types,,0,1
chain-compare,sentry,https://github.com/getsentry/sentry/tree/master/src/sentry/release_health/duplex.py,,_compare_basic$90,99,sessions is None and metrics is None,sessions is None is metrics,,1,1
chain-compare,sympy,https://github.com/sympy/sympy/tree/master/sympy/parsing/latex/_parse_latex_antlr.py,,convert_postfix_list$173,192,len(left_syms) == 0 and len(right_syms) == 0 and (str(res) == 'x'),len(left_syms) == 0 == len(right_syms) and str(res) == 'x',,1,1
chain-compare,pwncat,https://github.com/calebstewart/pwncat/tree/master/pwncat/__main__.py,,main$19,214,query_args['host'] is not None and query_args['host'] == '',None is not query_args['host'] == '',,1,1
chain-compare,ansible-modules-core,https://github.com/ansible/ansible-modules-core/tree/master/system/user.py,AIX,modify_user_usermod$1867,1908,self.comment is not None and info[4] != self.comment,None is not self.comment != info[4],,1,1
chain-compare,rtfm,https://github.com/leostat/rtfm/tree/master//rtfm.py,,Updater$174,300,"cmdline != 'EOU' and cmdline in ('cmd', 'cmnt', 'author', 'tag', 'ref')","EOU' != cmdline in ('cmd', 'cmnt', 'author', 'tag', 'ref')",,1,1
chain-compare,sympy,https://github.com/sympy/sympy/tree/master/sympy/core/basic.py,Basic,replace$1257,1495,rv == e and e != newargs[i],rv == e != newargs[i],,1,1
chain-compare,OCNet.pytorch,https://github.com/openseg-group/OCNet.pytorch/tree/master/inplace_abn/functions.py,InPlaceABNSync,forward$140,149,weight is not None and bias is not None,weight is not None is not bias,,1,1
chain-compare,docassemble,https://github.com/jhpyle/docassemble/tree/master/docassemble_base/docassemble/base/ocr.py,,ocr_page$308,325,x is None and y is None and (W is None) and (H is None),x is None is y and W is None is H,,1,1
chain-compare,chainer,https://github.com/chainer/chainer/tree/master/tests/chainer_tests/dataset_tests/tabular_tests/test_slice.py,,_filter_params$12,31,param['keys'] is None and param['get_examples_key_indices'] is None,param['keys'] is None is param['get_examples_key_indices'],,1,1
chain-compare,OpenPCDet,https://github.com/open-mmlab/OpenPCDet/tree/master/pcdet/models/roi_heads/target_assigner/proposal_target_layer.py,ProposalTargetLayer,sample_rois_for_rcnn$64,93,k > 0 and cur_gt[k].sum() == 0,k > 0 == cur_gt[k].sum(),,1,1
chain-compare,erpnext,https://github.com/frappe/erpnext/tree/master/erpnext/agriculture/doctype/soil_texture/soil_texture.py,SoilTexture,get_soil_type$34,54,c >= 12 and c < 27,12 <= c < 27,,1,1
chain-compare,NostalgiaForInfinity,https://github.com/iterativv/NostalgiaForInfinity/tree/master/user_data/strategies/NostalgiaForInfinityX.py,NostalgiaForInfinityX,sell_r$2870,3108,last_candle['r_14'] > -10.0 and last_candle['r_32'] > -10.0 and (last_candle['r_96'] > -5.0) and (last_candle['rsi_14'] > 77.0) and (last_candle['cmf_1h'] < -0.0),last_candle['r_14'] > -10.0 < last_candle['r_32'] and last_candle['r_96'] > -5.0 and (last_candle['rsi_14'] > 77.0) and (last_candle['cmf_1h'] < -0.0),,1,1
chain-compare,erpnext,https://github.com/frappe/erpnext/tree/master/erpnext/accounts/utils.py,,get_outstanding_invoices$658,728,outstanding_amount >= filters.get('outstanding_amt_greater_than') and outstanding_amount <= filters.get('outstanding_amt_less_than'),filters.get('outstanding_amt_greater_than') <= outstanding_amount <= filters.get('outstanding_amt_less_than'),,1,1
chain-compare,polychromatic,https://github.com/polychromatic/polychromatic/tree/master/pylib/controller/procviewer.py,RebootThread,run$100,125,len(procmgr._get_component_pid_list()) > 0 < timeout and timeout > 0,len(procmgr._get_component_pid_list()) > 0 < timeout > 0,,1,1
